全局样本索引,来源划分,来源内索引,真实标签名_仅离线评估使用,真实开放集标签_仅离线评估使用,未知分数,未知细分类标签,是否不确定样本
5101,known,5101,9,6,0.9988856746673056,-1,True
5178,known,5178,9,6,0.9915345222514829,-1,True
5198,known,5198,9,6,0.9803025325652207,-1,True
5253,known,5253,9,6,0.9805094021214185,-1,True
5258,known,5258,9,6,0.9856635340349374,-1,True
5293,known,5293,9,6,0.9772958031715084,-1,True
5316,known,5316,9,6,0.9932823113180241,-1,True
5325,known,5325,9,6,0.973847696635989,-1,True
5421,known,5421,9,6,0.9847596276804059,-1,True
5430,known,5430,9,6,0.9758806197340655,-1,True
5450,known,5450,9,6,0.9819748468205742,-1,True
5522,known,5522,9,6,0.9891136413340319,-1,True
5578,known,5578,9,6,0.988564285135404,-1,True
5614,known,5614,13,7,0.9786914764342074,-1,True
5688,known,5688,13,7,0.9800326668424766,-1,True
5753,known,5753,13,7,0.9741110459798493,2,False
5786,known,5786,13,7,0.9795222357032061,-1,True
5798,known,5798,13,7,0.9986231355676329,2,False
5915,known,5915,13,7,0.9986303390567648,-1,True
5945,known,5945,13,7,0.9793520531171231,-1,True
5979,known,5979,13,7,0.9794205116659722,-1,True
6012,known,6012,13,7,0.9753821646253408,-1,True
6032,known,6032,13,7,0.9794690668008741,-1,True
6213,known,6213,13,7,0.9779894371981089,-1,True
6217,known,6217,13,7,0.9710920852602497,-1,True
6221,known,6221,13,7,0.9782434116240885,-1,True
6296,known,6296,13,7,0.9829502034411148,-1,True
6310,known,6310,13,7,0.9711865514503052,2,False
6405,known,6405,14,8,0.987373178832468,2,False
6421,known,6421,14,8,0.997641030328067,2,False
6428,known,6428,14,8,0.9846028406518941,2,False
6435,known,6435,14,8,0.8947878429845119,2,False
6451,known,6451,14,8,0.8663789161629097,2,False
6513,known,6513,14,8,0.8801687751222809,2,False
6520,known,6520,14,8,0.9975756911001834,2,False
6544,known,6544,14,8,0.9729861191528418,2,False
6585,known,6585,14,8,0.9773885850377699,2,False
6618,known,6618,14,8,0.9850147324926498,2,False
6620,known,6620,14,8,0.9879266259731537,2,False
6642,known,6642,14,8,0.9966705525812378,2,False
6673,known,6673,14,8,0.9454546740970489,2,False
6689,known,6689,14,8,0.9969959892472875,2,False
6720,known,6720,14,8,0.9111622195510192,2,False
6747,known,6747,14,8,0.8655326219978947,2,False
6794,known,6794,14,8,0.8697507138074335,-1,True
6805,known,6805,14,8,0.9759033410046696,2,False
6816,known,6816,14,8,0.8837475937959086,-1,True
6855,known,6855,14,8,0.9635120568716539,-1,True
6887,known,6887,14,8,0.9951745244094613,2,False
6891,known,6891,14,8,0.9177936816664353,2,False
6935,known,6935,14,8,0.974621726839622,2,False
6955,known,6955,14,8,0.8632959693312283,2,False
6958,known,6958,14,8,0.9461917672670777,2,False
6990,known,6990,14,8,0.9963571679134511,2,False
6997,known,6997,14,8,0.9428893708084416,2,False
7000,known,7000,14,8,0.9945555826870787,2,False
7006,known,7006,14,8,0.9655080750829652,2,False
7011,known,7011,14,8,0.9804228931233767,2,False
7033,known,7033,14,8,0.9414611696057422,2,False
7052,known,7052,14,8,0.8972638364861325,2,False
7066,known,7066,14,8,0.9978336866388114,2,False
7075,known,7075,14,8,0.9409782323866943,2,False
7095,known,7095,14,8,0.9234790631357918,2,False
7110,known,7110,14,8,0.9010871640389041,-1,True
7142,known,7142,14,8,0.9975044277498346,2,False
7176,known,7176,14,8,0.9657971622447621,2,False
7202,known,7202,15,9,0.9963096672687284,4,False
7218,known,7218,15,9,0.9965209630177334,4,False
7225,known,7225,15,9,0.9626584713868971,4,False
7267,known,7267,15,9,0.9925300059147644,-1,True
7307,known,7307,15,9,0.9492275304401382,4,False
7332,known,7332,15,9,0.996749346566091,4,False
7335,known,7335,15,9,0.9968562002006393,4,False
7343,known,7343,15,9,0.9889140973175857,4,False
7369,known,7369,15,9,0.9959618384334514,4,False
7378,known,7378,15,9,0.9876625038222066,4,False
7383,known,7383,15,9,0.9885793326317434,4,False
7429,known,7429,15,9,0.9885593214095906,-1,True
7451,known,7451,15,9,0.9827264241471709,4,False
7463,known,7463,15,9,0.9870488894866473,4,False
7479,known,7479,15,9,0.9965096325737818,4,False
7507,known,7507,15,9,0.9840963346191314,4,False
7528,known,7528,15,9,0.9801015842517032,4,False
7532,known,7532,15,9,0.9815605709837392,4,False
7544,known,7544,15,9,0.9952512257757292,4,False
7569,known,7569,15,9,0.9901010589244301,4,False
7577,known,7577,15,9,0.9948190805054248,4,False
7606,known,7606,15,9,0.9510787682820063,-1,True
7610,known,7610,15,9,0.989320323766276,4,False
7619,known,7619,15,9,0.9619896726966943,4,False
7625,known,7625,15,9,0.9967664192516266,4,False
7636,known,7636,15,9,0.9965536404648733,-1,True
7656,known,7656,15,9,0.9884515206653709,-1,True
7657,known,7657,15,9,0.9962725014868276,4,False
7660,known,7660,15,9,0.9783791538261821,-1,True
7674,known,7674,15,9,0.9964125288245249,4,False
7687,known,7687,15,9,0.996475136409209,-1,True
7701,known,7701,15,9,0.9557896792810737,4,False
7733,known,7733,15,9,0.9412585892111762,4,False
7737,known,7737,15,9,0.9333395603695255,4,False
7750,known,7750,15,9,0.9965358513350766,4,False
7752,known,7752,15,9,0.9819884995527458,4,False
7755,known,7755,15,9,0.9961710846376712,4,False
7763,known,7763,15,9,0.9962622196182545,4,False
7785,known,7785,15,9,0.9954021006645256,-1,True
7795,known,7795,15,9,0.9965672906716969,4,False
7824,known,7824,15,9,0.991778140494227,4,False
7830,known,7830,15,9,0.9550262755001084,4,False
7838,known,7838,15,9,0.9964204048380892,4,False
7843,known,7843,15,9,0.9960296952546159,4,False
7852,known,7852,15,9,0.9959723761997898,4,False
7855,known,7855,15,9,0.9833973972098278,4,False
7874,known,7874,15,9,0.9967047693425826,4,False
7896,known,7896,15,9,0.9967706617584636,4,False
7960,known,7960,15,9,0.9964379447705992,4,False
7971,known,7971,15,9,0.9967306933710518,4,False
8000,unknown,0,17,10,0.9986413859569909,-1,True
8001,unknown,1,17,10,0.9792732015551064,2,False
8002,unknown,2,17,10,0.9986177358408016,2,False
8003,unknown,3,17,10,0.9986044230476635,2,False
8004,unknown,4,17,10,0.9744698951078175,2,False
8005,unknown,5,17,10,0.9792022351145017,2,False
8006,unknown,6,17,10,0.9985200354643736,-1,True
8007,unknown,7,17,10,0.9793350233295001,2,False
8008,unknown,8,17,10,0.9792668404527856,-1,True
8009,unknown,9,17,10,0.9986292203567885,2,False
8010,unknown,10,17,10,0.9792481985353411,2,False
8011,unknown,11,17,10,0.9792718814834394,2,False
8012,unknown,12,17,10,0.9828897377840509,-1,True
8013,unknown,13,17,10,0.9986148684174466,2,False
8014,unknown,14,17,10,0.9988688465713182,-1,True
8015,unknown,15,17,10,0.9984466394919109,2,False
8016,unknown,16,17,10,0.9776036308134003,-1,True
8017,unknown,17,17,10,0.9789733066676083,2,False
8018,unknown,18,17,10,0.9986243514978042,-1,True
8019,unknown,19,17,10,0.974872394991677,-1,True
8020,unknown,20,17,10,0.9758490396722813,2,False
8021,unknown,21,17,10,0.9986016487910979,-1,True
8022,unknown,22,17,10,0.998417131123638,-1,True
8024,unknown,24,17,10,0.9792566439330737,2,False
8025,unknown,25,17,10,0.9979741073900298,2,False
8026,unknown,26,17,10,0.9985963445593302,2,False
8027,unknown,27,17,10,0.9986250608251396,2,False
8028,unknown,28,17,10,0.9986134260652536,2,False
8029,unknown,29,17,10,0.9793063701632672,2,False
8030,unknown,30,17,10,0.998186015548363,2,False
8031,unknown,31,17,10,0.9985790879752539,2,False
8032,unknown,32,17,10,0.9986138076330848,2,False
8033,unknown,33,17,10,0.9790935194434578,-1,True
8034,unknown,34,17,10,0.9792989219011362,2,False
8035,unknown,35,17,10,0.9793426428912808,-1,True
8036,unknown,36,17,10,0.9986160777684198,-1,True
8037,unknown,37,17,10,0.9791760911759156,2,False
8038,unknown,38,17,10,0.9720900926665763,2,False
8039,unknown,39,17,10,0.9792647165825028,2,False
8040,unknown,40,17,10,0.9986014450283797,2,False
8041,unknown,41,17,10,0.9986218920032792,2,False
8042,unknown,42,17,10,0.9985873353412036,2,False
8043,unknown,43,17,10,0.9764784912159206,2,False
8044,unknown,44,17,10,0.9790426861484934,2,False
8045,unknown,45,17,10,0.9986955484420108,-1,True
8046,unknown,46,17,10,0.9793194535752413,2,False
8047,unknown,47,17,10,0.9968350122928474,2,False
8048,unknown,48,17,10,0.9986071628159984,-1,True
8049,unknown,49,17,10,0.9792676068406434,2,False
8050,unknown,50,17,10,0.9793532670341066,2,False
8051,unknown,51,17,10,0.9791758129747216,2,False
8052,unknown,52,17,10,0.9985661486993996,2,False
8053,unknown,53,17,10,0.9791310959207182,2,False
8054,unknown,54,17,10,0.9792396110881358,2,False
8055,unknown,55,17,10,0.9793827657901342,-1,True
8056,unknown,56,17,10,0.9787422063636504,2,False
8057,unknown,57,17,10,0.9986126241104962,2,False
8058,unknown,58,17,10,0.9986205622422969,2,False
8059,unknown,59,17,10,0.9986092304679051,-1,True
8060,unknown,60,17,10,0.9985946706141602,2,False
8061,unknown,61,17,10,0.9986198591094824,2,False
8062,unknown,62,17,10,0.9789479215394957,2,False
8064,unknown,64,17,10,0.9985411941752163,-1,True
8065,unknown,65,17,10,0.9986159433296177,2,False
8066,unknown,66,17,10,0.9792722784367187,2,False
8067,unknown,67,17,10,0.9984157799462385,-1,True
8068,unknown,68,17,10,0.9986232183613066,2,False
8069,unknown,69,17,10,0.9792202048934433,2,False
8070,unknown,70,17,10,0.9986221830829515,2,False
8071,unknown,71,17,10,0.9813142018232405,-1,True
8072,unknown,72,17,10,0.9985870521597994,2,False
8073,unknown,73,17,10,0.9773851132111145,2,False
8074,unknown,74,17,10,0.9766072243174966,2,False
8075,unknown,75,17,10,0.9792891097904328,-1,True
8077,unknown,77,17,10,0.9790520155647715,2,False
8079,unknown,79,17,10,0.9793027201052077,-1,True
8080,unknown,80,17,10,0.998561218085412,-1,True
8082,unknown,82,17,10,0.9986041389824067,2,False
8083,unknown,83,17,10,0.998599349621199,2,False
8084,unknown,84,17,10,0.9986810889852126,-1,True
8085,unknown,85,17,10,0.9984128331514133,2,False
8086,unknown,86,17,10,0.9793422288553437,-1,True
8087,unknown,87,17,10,0.997693340641221,2,False
8088,unknown,88,17,10,0.9986228478740427,-1,True
8089,unknown,89,17,10,0.9984491710155732,-1,True
8091,unknown,91,17,10,0.9986143920728254,2,False
8092,unknown,92,17,10,0.9986034554828944,2,False
8093,unknown,93,17,10,0.9791721960281572,2,False
8095,unknown,95,17,10,0.9986214988420344,-1,True
8097,unknown,97,17,10,0.9790495716507026,-1,True
8098,unknown,98,17,10,0.9985896465938335,2,False
8100,unknown,100,17,10,0.9985980132709092,2,False
8101,unknown,101,17,10,0.9985847388436001,2,False
8102,unknown,102,17,10,0.9791885508582078,2,False
8104,unknown,104,17,10,0.979259295130809,-1,True
8105,unknown,105,17,10,0.9985672249165111,2,False
8106,unknown,106,17,10,0.9736453921588267,2,False
8107,unknown,107,17,10,0.9986103665303462,2,False
8108,unknown,108,17,10,0.9792476994678309,-1,True
8109,unknown,109,17,10,0.9986170248721493,-1,True
8111,unknown,111,17,10,0.9985705809703678,2,False
8112,unknown,112,17,10,0.9985984930774169,2,False
8113,unknown,113,17,10,0.9769804550939009,-1,True
8114,unknown,114,17,10,0.9985688465562346,2,False
8116,unknown,116,17,10,0.9986029956819142,-1,True
8117,unknown,117,17,10,0.979160933186376,2,False
8119,unknown,119,17,10,0.9986157000262519,-1,True
8120,unknown,120,17,10,0.9985036564829599,2,False
8122,unknown,122,17,10,0.9792622138359699,2,False
8123,unknown,123,17,10,0.9985501228498054,2,False
8125,unknown,125,17,10,0.9790769890467559,2,False
8127,unknown,127,17,10,0.9791005561137957,-1,True
8128,unknown,128,17,10,0.9791605991066706,-1,True
8129,unknown,129,17,10,0.9775359192739341,2,False
8131,unknown,131,17,10,0.9986212246254798,2,False
8132,unknown,132,17,10,0.9780522298462935,2,False
8133,unknown,133,17,10,0.9986060381086378,-1,True
8134,unknown,134,17,10,0.9986148929778692,2,False
8135,unknown,135,17,10,0.9792735707911938,2,False
8136,unknown,136,17,10,0.9984703181711986,2,False
8137,unknown,137,17,10,0.9792800406085876,2,False
8138,unknown,138,17,10,0.979292513190222,2,False
8139,unknown,139,17,10,0.9777105041307088,2,False
8140,unknown,140,17,10,0.9780051542497435,2,False
8141,unknown,141,17,10,0.9986204718443569,-1,True
8142,unknown,142,17,10,0.998567087948066,-1,True
8143,unknown,143,17,10,0.9697633346325454,-1,True
8144,unknown,144,17,10,0.998599116364746,2,False
8145,unknown,145,17,10,0.9792966168330526,2,False
8146,unknown,146,17,10,0.9986105550698529,2,False
8147,unknown,147,17,10,0.9778292955237912,-1,True
8148,unknown,148,17,10,0.998610913867082,-1,True
8149,unknown,149,17,10,0.9787396797731814,2,False
8150,unknown,150,17,10,0.9788031622303577,2,False
8151,unknown,151,17,10,0.9986097814667944,2,False
8152,unknown,152,17,10,0.9985984174431363,2,False
8153,unknown,153,17,10,0.9794227299035592,2,False
8154,unknown,154,17,10,0.979266092505369,2,False
8155,unknown,155,17,10,0.9793157505016385,2,False
8156,unknown,156,17,10,0.979271659924885,2,False
8157,unknown,157,17,10,0.9981254032158292,2,False
8158,unknown,158,17,10,0.9986710050308271,-1,True
8159,unknown,159,17,10,0.9792890728942104,2,False
8161,unknown,161,17,10,0.9773627658853669,2,False
8162,unknown,162,17,10,0.9801765443504201,-1,True
8163,unknown,163,17,10,0.9786936292922885,2,False
8164,unknown,164,17,10,0.9781289688928969,2,False
8165,unknown,165,17,10,0.9791361227993088,2,False
8168,unknown,168,17,10,0.9986129802355641,2,False
8169,unknown,169,17,10,0.9986221097876504,2,False
8171,unknown,171,17,10,0.9985891855156932,2,False
8172,unknown,172,17,10,0.993648924649626,-1,True
8173,unknown,173,17,10,0.9986254762851869,2,False
8174,unknown,174,17,10,0.9983997335253522,2,False
8175,unknown,175,17,10,0.9986170248721493,2,False
8177,unknown,177,17,10,0.9986110434397529,2,False
8178,unknown,178,17,10,0.9792965799499211,2,False
8179,unknown,179,17,10,0.9986263767245964,-1,True
8180,unknown,180,17,10,0.9791757109667056,2,False
8181,unknown,181,17,10,0.9794738493937981,-1,True
8182,unknown,182,17,10,0.9986182781485374,2,False
8183,unknown,183,17,10,0.9792587039516875,2,False
8184,unknown,184,17,10,0.9728954931812717,2,False
8185,unknown,185,17,10,0.9987228750272913,-1,True
8186,unknown,186,17,10,0.9981920290132176,2,False
8187,unknown,187,17,10,0.9985170136829099,2,False
8188,unknown,188,17,10,0.9985826796304815,2,False
8189,unknown,189,17,10,0.9691174922282519,2,False
8190,unknown,190,17,10,0.9985995558480663,2,False
8191,unknown,191,17,10,0.9986918299829605,-1,True
8192,unknown,192,17,10,0.9986123085480508,2,False
8193,unknown,193,17,10,0.9794194116266285,-1,True
8194,unknown,194,17,10,0.9792434291877802,2,False
8195,unknown,195,17,10,0.9985630802623217,2,False
8196,unknown,196,17,10,0.9985948558639317,-1,True
8197,unknown,197,17,10,0.9782768579140023,-1,True
8198,unknown,198,17,10,0.9758909130694415,-1,True
8200,unknown,200,17,10,0.9770272430166211,-1,True
8201,unknown,201,17,10,0.9986139828839965,2,False
8203,unknown,203,17,10,0.9986140576794775,2,False
8204,unknown,204,17,10,0.9791259470199626,2,False
8205,unknown,205,17,10,0.9985549365949864,2,False
8207,unknown,207,17,10,0.9987842598659293,-1,True
8208,unknown,208,17,10,0.978514550737553,-1,True
8210,unknown,210,17,10,0.9786409988368927,2,False
8211,unknown,211,17,10,0.9735901954589505,2,False
8212,unknown,212,17,10,0.9750811678955781,-1,True
8213,unknown,213,17,10,0.9985962201106388,2,False
8214,unknown,214,17,10,0.9986226992265318,2,False
8215,unknown,215,17,10,0.998624782015074,-1,True
8216,unknown,216,17,10,0.9794785303402396,-1,True
8217,unknown,217,17,10,0.9776747763552395,2,False
8218,unknown,218,17,10,0.9790812835226742,2,False
8219,unknown,219,17,10,0.9792597477411762,2,False
8220,unknown,220,17,10,0.9986187659373493,-1,True
8221,unknown,221,17,10,0.9794329472723003,-1,True
8222,unknown,222,17,10,0.9793904690974855,2,False
8223,unknown,223,17,10,0.9986112832779687,2,False
8224,unknown,224,17,10,0.9790271810015782,2,False
8226,unknown,226,17,10,0.9974290584705232,-1,True
8227,unknown,227,17,10,0.9985950096785428,2,False
8228,unknown,228,17,10,0.9985799016241856,2,False
8229,unknown,229,17,10,0.9985843656556826,2,False
8230,unknown,230,17,10,0.9984442897224304,2,False
8231,unknown,231,17,10,0.9792788593914726,2,False
8232,unknown,232,17,10,0.9793028122861468,2,False
8233,unknown,233,17,10,0.9984127157041778,2,False
8234,unknown,234,17,10,0.9986062562459593,2,False
8235,unknown,235,17,10,0.9985840349421868,2,False
8236,unknown,236,17,10,0.9794157260753775,-1,True
8237,unknown,237,17,10,0.997297243928099,2,False
8238,unknown,238,17,10,0.9984646005740109,2,False
8239,unknown,239,17,10,0.9985986518961398,2,False
8240,unknown,240,17,10,0.9986108945907771,2,False
8241,unknown,241,17,10,0.9783671660850792,2,False
8242,unknown,242,17,10,0.9792518672450964,2,False
8244,unknown,244,17,10,0.9986227533785517,2,False
8245,unknown,245,17,10,0.998582997551461,-1,True
8246,unknown,246,17,10,0.998617311648564,2,False
8247,unknown,247,17,10,0.9976519497510734,-1,True
8248,unknown,248,17,10,0.9788141144137894,-1,True
8249,unknown,249,17,10,0.9774371665087079,2,False
8250,unknown,250,17,10,0.9984926828222652,2,False
8252,unknown,252,17,10,0.9770250278223839,2,False
8253,unknown,253,17,10,0.9958621431277223,2,False
8254,unknown,254,17,10,0.9986566219264981,-1,True
8255,unknown,255,17,10,0.9702891289958908,-1,True
8256,unknown,256,17,10,0.9986196994985104,2,False
8257,unknown,257,17,10,0.9985870891944353,2,False
8258,unknown,258,17,10,0.9737404285409585,2,False
8259,unknown,259,17,10,0.9986041852545475,2,False
8260,unknown,260,17,10,0.9986261130098387,-1,True
8261,unknown,261,17,10,0.9791749319802753,-1,True
8262,unknown,262,17,10,0.9986136697677338,2,False
8263,unknown,263,17,10,0.9985908029764913,2,False
8264,unknown,264,17,10,0.9790891622475651,2,False
8265,unknown,265,17,10,0.9790324004224632,2,False
8266,unknown,266,17,10,0.9986214467663361,2,False
8267,unknown,267,17,10,0.9791605527062971,-1,True
8268,unknown,268,17,10,0.9986216465562848,2,False
8269,unknown,269,17,10,0.9789596530060265,2,False
8270,unknown,270,17,10,0.998558278046098,2,False
8271,unknown,271,17,10,0.9986155068471161,2,False
8272,unknown,272,17,10,0.9983924855028602,-1,True
8273,unknown,273,17,10,0.998615326451134,2,False
8274,unknown,274,17,10,0.9986040991656177,2,False
8275,unknown,275,17,10,0.9794408886456065,2,False
8276,unknown,276,17,10,0.998592978405024,2,False
8277,unknown,277,17,10,0.9776119836710953,-1,True
8278,unknown,278,17,10,0.9772592372528351,2,False
8279,unknown,279,17,10,0.9793149950686185,2,False
8280,unknown,280,17,10,0.9986042820982562,2,False
8281,unknown,281,17,10,0.9791460987105923,-1,True
8282,unknown,282,17,10,0.9986171090988919,-1,True
8283,unknown,283,17,10,0.9696981758079538,-1,True
8284,unknown,284,17,10,0.9986146462860473,2,False
8285,unknown,285,17,10,0.9986042207646866,2,False
8286,unknown,286,17,10,0.9792980921055675,2,False
8287,unknown,287,17,10,0.998619449404259,2,False
8289,unknown,289,17,10,0.998611450283724,2,False
8290,unknown,290,17,10,0.9701349136270917,-1,True
8291,unknown,291,17,10,0.9986131983571797,2,False
8292,unknown,292,17,10,0.9985880408697746,-1,True
8293,unknown,293,17,10,0.9985685342930817,2,False
8294,unknown,294,17,10,0.9985917564965094,2,False
8295,unknown,295,17,10,0.9984549400264304,2,False
8296,unknown,296,17,10,0.9986064066656299,2,False
8297,unknown,297,17,10,0.9986072991801781,2,False
8298,unknown,298,17,10,0.9792667481150273,2,False
8299,unknown,299,17,10,0.9986244363394392,2,False
8300,unknown,300,17,10,0.9791663519694302,2,False
8301,unknown,301,17,10,0.998619299325988,2,False
8302,unknown,302,17,10,0.9796567034549081,-1,True
8303,unknown,303,17,10,0.9762406984133154,2,False
8304,unknown,304,17,10,0.9783460760076279,-1,True
8305,unknown,305,17,10,0.9738636580086114,-1,True
8306,unknown,306,17,10,0.9986071714062615,2,False
8307,unknown,307,17,10,0.9775316644362533,2,False
8308,unknown,308,17,10,0.9791785670062936,2,False
8309,unknown,309,17,10,0.9985817505873738,-1,True
8310,unknown,310,17,10,0.9794110402753026,-1,True
8311,unknown,311,17,10,0.9793760609769036,2,False
8313,unknown,313,17,10,0.9792904195646426,2,False
8314,unknown,314,17,10,0.9791822292232361,-1,True
8315,unknown,315,17,10,0.9985813328664368,-1,True
8317,unknown,317,17,10,0.9744417070224102,-1,True
8318,unknown,318,17,10,0.9986119383394065,2,False
8319,unknown,319,17,10,0.9791765084708863,2,False
8321,unknown,321,17,10,0.9986490170584941,-1,True
8322,unknown,322,17,10,0.9986380174218192,-1,True
8323,unknown,323,17,10,0.9793650531093838,-1,True
8324,unknown,324,17,10,0.9986138899182806,-1,True
8325,unknown,325,17,10,0.9793138618684497,2,False
8326,unknown,326,17,10,0.9793761160936564,2,False
8327,unknown,327,17,10,0.971336915077598,2,False
8328,unknown,328,17,10,0.97935485789528,2,False
8329,unknown,329,17,10,0.9792869328032251,2,False
8330,unknown,330,17,10,0.9986037719793248,2,False
8331,unknown,331,17,10,0.9986192035228285,-1,True
8332,unknown,332,17,10,0.9790495436653379,2,False
8333,unknown,333,17,10,0.9986276712645886,-1,True
8334,unknown,334,17,10,0.998567538569175,-1,True
8335,unknown,335,17,10,0.9785973589268133,2,False
8336,unknown,336,17,10,0.9794079586322402,-1,True
8337,unknown,337,17,10,0.9986077736665393,-1,True
8338,unknown,338,17,10,0.9793773837391757,2,False
8339,unknown,339,17,10,0.998605452300382,2,False
8340,unknown,340,17,10,0.9985121724358659,2,False
8341,unknown,341,17,10,0.9986184826573622,2,False
8342,unknown,342,17,10,0.9986138418301221,-1,True
8343,unknown,343,17,10,0.9792665080349721,2,False
8344,unknown,344,17,10,0.9986253840893182,2,False
8345,unknown,345,17,10,0.9789582852891684,-1,True
8346,unknown,346,17,10,0.9790715288796527,2,False
8347,unknown,347,17,10,0.9986129909285989,2,False
8348,unknown,348,17,10,0.9793373150086848,-1,True
8349,unknown,349,17,10,0.9756071312854037,2,False
8350,unknown,350,17,10,0.9931935616341228,-1,True
8352,unknown,352,17,10,0.9791217172997756,2,False
8353,unknown,353,17,10,0.9984297158084685,2,False
8354,unknown,354,17,10,0.9985982099681867,2,False
8355,unknown,355,17,10,0.9792658985887647,2,False
8356,unknown,356,17,10,0.9986186626427207,2,False
8357,unknown,357,17,10,0.9986001883758485,2,False
8358,unknown,358,17,10,0.9986144187780844,2,False
8359,unknown,359,17,10,0.9792725184513709,2,False
8360,unknown,360,17,10,0.9986086138196573,2,False
8361,unknown,361,17,10,0.9740041102674709,2,False
8362,unknown,362,17,10,0.9788141615688405,-1,True
8363,unknown,363,17,10,0.9792893127185056,-1,True
8364,unknown,364,17,10,0.9793753077001621,2,False
8365,unknown,365,17,10,0.9988602334252562,-1,True
8366,unknown,366,17,10,0.9986140961441553,-1,True
8367,unknown,367,17,10,0.9762394536249298,-1,True
8369,unknown,369,17,10,0.975004961120289,-1,True
8370,unknown,370,17,10,0.998612623040914,-1,True
8371,unknown,371,17,10,0.9788259188327817,2,False
8372,unknown,372,17,10,0.9986135254753783,2,False
8373,unknown,373,17,10,0.9986102176089298,-1,True
8374,unknown,374,17,10,0.9752379333848783,2,False
8375,unknown,375,17,10,0.9797163928543032,-1,True
8376,unknown,376,17,10,0.9986088744538733,2,False
8377,unknown,377,17,10,0.9792690102742296,2,False
8378,unknown,378,17,10,0.9780869772142261,-1,True
8380,unknown,380,17,10,0.9767752613237255,2,False
8381,unknown,381,17,10,0.9780305171544791,2,False
8382,unknown,382,17,10,0.9790703733071886,2,False
8383,unknown,383,17,10,0.9985913514921438,2,False
8384,unknown,384,17,10,0.9986004430334098,2,False
8385,unknown,385,17,10,0.9791890142472528,2,False
8386,unknown,386,17,10,0.9790487787178745,2,False
8387,unknown,387,17,10,0.9985958261308402,2,False
8388,unknown,388,17,10,0.998620960986127,2,False
8389,unknown,389,17,10,0.9800448023378403,-1,True
8390,unknown,390,17,10,0.9738596292929197,-1,True
8391,unknown,391,17,10,0.9986204963055598,2,False
8392,unknown,392,17,10,0.9985835622045062,-1,True
8393,unknown,393,17,10,0.9985778255156029,2,False
8395,unknown,395,17,10,0.9986028761304409,2,False
8396,unknown,396,17,10,0.9793335506332611,2,False
8397,unknown,397,17,10,0.998572512482914,2,False
8398,unknown,398,17,10,0.9985894791441773,2,False
8399,unknown,399,17,10,0.9792591288633482,2,False
8400,unknown,400,17,10,0.9791909603709675,2,False
8401,unknown,401,17,10,0.9981367786848242,2,False
8402,unknown,402,17,10,0.9986218760664879,-1,True
