全局样本索引,来源划分,来源内索引,真实标签名_仅离线评估使用,真实开放集标签_仅离线评估使用,未知分数,未知细分类标签,是否不确定样本
1848,known,1848,3,2,0.9987137237896601,-1,True
1871,known,1871,3,2,0.9987916788161173,-1,True
1898,known,1898,3,2,0.9889356190564385,-1,True
1929,known,1929,3,2,0.998733926132852,-1,True
1952,known,1952,3,2,0.9985850583383478,-1,True
2213,known,2213,3,2,0.9987273943045407,-1,True
2335,known,2335,3,2,0.9986896312095185,-1,True
2430,known,2430,4,3,0.9985125697677325,-1,True
2463,known,2463,4,3,0.654668173908132,-1,True
2503,known,2503,4,3,0.999935657701585,-1,True
2512,known,2512,4,3,0.9990142042143267,-1,True
2515,known,2515,4,3,0.7168551451989211,-1,True
2551,known,2551,4,3,0.7558035246769922,-1,True
2568,known,2568,4,3,0.9449603910927493,-1,True
2587,known,2587,4,3,0.9994648523950441,-1,True
2591,known,2591,4,3,0.9998143048744953,-1,True
2623,known,2623,4,3,0.7352106822073987,-1,True
2632,known,2632,4,3,0.9999628212206756,-1,True
2662,known,2662,4,3,0.6637329685032932,-1,True
2693,known,2693,4,3,0.7406944844552101,-1,True
2728,known,2728,4,3,0.8887909384232778,-1,True
2733,known,2733,4,3,0.9999668169945023,-1,True
2774,known,2774,4,3,0.7048433598927728,-1,True
2847,known,2847,4,3,0.9982862697061614,-1,True
2867,known,2867,4,3,0.6858033436137111,-1,True
2874,known,2874,4,3,0.9919042135663183,-1,True
2881,known,2881,4,3,0.987925387008523,-1,True
2913,known,2913,4,3,0.8115019530085534,-1,True
2920,known,2920,4,3,0.7607867849848241,-1,True
2934,known,2934,4,3,0.7881305076299638,-1,True
2940,known,2940,4,3,0.9987651915750363,-1,True
2983,known,2983,4,3,0.9997950582424294,-1,True
3000,known,3000,4,3,0.6659710092148075,-1,True
3023,known,3023,4,3,0.7203032979481011,-1,True
3037,known,3037,4,3,0.8816337656164932,-1,True
3077,known,3077,4,3,0.970987381764528,-1,True
3106,known,3106,4,3,0.9993833454389124,-1,True
3117,known,3117,4,3,0.8837644050102519,-1,True
3119,known,3119,4,3,0.674679867965287,-1,True
3133,known,3133,4,3,0.7487250557193286,-1,True
3166,known,3166,4,3,0.9893511298187259,-1,True
3178,known,3178,4,3,0.8790116242557564,-1,True
3181,known,3181,4,3,0.7628199557155988,-1,True
3189,known,3189,4,3,0.8735214141346838,-1,True
3426,known,3426,5,4,0.9782662664235396,0,False
3498,known,3498,5,4,0.9486043839248806,0,False
3508,known,3508,5,4,0.9786266282282368,0,False
3528,known,3528,5,4,0.976026520497913,0,False
3615,known,3615,5,4,0.9518566713568197,0,False
3709,known,3709,5,4,0.9792254536585746,0,False
3720,known,3720,5,4,0.981098681296688,0,False
3737,known,3737,5,4,0.9806652843184852,0,False
3761,known,3761,5,4,0.9518874208686976,0,False
3807,known,3807,5,4,0.9757284615040627,0,False
3907,known,3907,5,4,0.9807480056672921,0,False
3943,known,3943,5,4,0.973558194749093,-1,True
3999,known,3999,5,4,0.9775710661696001,0,False
4122,known,4122,7,5,0.9989809156202172,-1,True
4308,known,4308,7,5,0.9989238970786669,-1,True
4339,known,4339,7,5,0.9990899389366593,-1,True
4407,known,4407,7,5,0.9987393033281324,-1,True
4464,known,4464,7,5,0.9989566699618102,-1,True
4469,known,4469,7,5,0.9962689924170823,-1,True
4561,known,4561,7,5,0.9990119150775965,-1,True
4581,known,4581,7,5,0.9982310275531081,-1,True
4598,known,4598,7,5,0.9990036467110052,-1,True
4625,known,4625,7,5,0.998484536239414,-1,True
4665,known,4665,7,5,0.9990110987591987,-1,True
4669,known,4669,7,5,0.9989578751189432,-1,True
4685,known,4685,7,5,0.9869937335645578,-1,True
4689,known,4689,7,5,0.9988866207159548,-1,True
4784,known,4784,7,5,0.9980962968746412,-1,True
4791,known,4791,7,5,0.9989343359165649,-1,True
5101,known,5101,9,6,0.999015722598992,-1,True
5614,known,5614,13,7,0.9799469449425053,0,False
5688,known,5688,13,7,0.9814072492140209,0,False
5709,known,5709,13,7,0.9610095610178679,0,False
5737,known,5737,13,7,0.9556378859539184,0,False
5753,known,5753,13,7,0.9749560235801248,0,False
5779,known,5779,13,7,0.9422887477819515,0,False
5786,known,5786,13,7,0.9808575993632445,0,False
5798,known,5798,13,7,0.998742195792703,0,False
5915,known,5915,13,7,0.9987498173738806,0,False
5945,known,5945,13,7,0.9806656784702,0,False
5979,known,5979,13,7,0.9807398486457973,0,False
6012,known,6012,13,7,0.9763636033898785,0,False
6032,known,6032,13,7,0.9807958500254887,0,False
6213,known,6213,13,7,0.9791791771355263,0,False
6217,known,6217,13,7,0.9717229197814767,0,False
6221,known,6221,13,7,0.9794770801686434,0,False
6266,known,6266,13,7,0.9541588923190552,0,False
6283,known,6283,13,7,0.9618503685652333,0,False
6296,known,6296,13,7,0.9845254427118614,0,False
6310,known,6310,13,7,0.971773521934309,0,False
6405,known,6405,14,8,0.986385066619084,-1,True
6421,known,6421,14,8,0.9976683639918664,-1,True
6428,known,6428,14,8,0.9837848802861553,-1,True
6520,known,6520,14,8,0.9975957124763545,-1,True
6618,known,6618,14,8,0.9838661719449898,-1,True
6620,known,6620,14,8,0.9870113370476907,-1,True
6642,known,6642,14,8,0.9965913302557647,-1,True
6689,known,6689,14,8,0.9969544580581753,-1,True
6887,known,6887,14,8,0.9949124461955509,-1,True
6990,known,6990,14,8,0.9962420653561601,-1,True
7000,known,7000,14,8,0.9942371725742054,-1,True
7066,known,7066,14,8,0.9978854763315569,-1,True
7142,known,7142,14,8,0.997515706180287,-1,True
7202,known,7202,15,9,0.9968893261943921,2,False
7218,known,7218,15,9,0.9970973448510759,2,False
7332,known,7332,15,9,0.9973198965229153,2,False
7335,known,7335,15,9,0.9974232906612593,2,False
7479,known,7479,15,9,0.9970858643483888,2,False
7625,known,7625,15,9,0.9973364559533493,2,False
7636,known,7636,15,9,0.9971289734383025,2,False
7657,known,7657,15,9,0.9968551127088178,2,False
7674,known,7674,15,9,0.9969897133385613,2,False
7687,known,7687,15,9,0.9970517960050986,2,False
7750,known,7750,15,9,0.9971115357254045,2,False
7795,known,7795,15,9,0.9971423678599707,2,False
7838,known,7838,15,9,0.9969996657447601,2,False
7874,known,7874,15,9,0.9972765815332051,2,False
7896,known,7896,15,9,0.9973405686422488,2,False
7960,known,7960,15,9,0.9970145009718951,2,False
7971,known,7971,15,9,0.9973017838604911,5,False
8000,unknown,0,17,10,0.9987614993936952,5,False
8001,unknown,1,17,10,0.9805789334294749,0,False
8002,unknown,2,17,10,0.998736472383316,0,False
8003,unknown,3,17,10,0.9987223559953471,0,False
8004,unknown,4,17,10,0.9753245706930141,-1,True
8005,unknown,5,17,10,0.980502363209366,-1,True
8006,unknown,6,17,10,0.9986327454699976,0,False
8007,unknown,7,17,10,0.9806486001023014,0,False
8008,unknown,8,17,10,0.9805729151224273,0,False
8009,unknown,9,17,10,0.9987486625070728,0,False
8010,unknown,10,17,10,0.9805524885326672,-1,True
8011,unknown,11,17,10,0.980582126613271,0,False
8012,unknown,12,17,10,0.9817686724831877,0,False
8013,unknown,13,17,10,0.9987334331018866,0,False
8014,unknown,14,17,10,0.9989984486174196,5,False
8015,unknown,15,17,10,0.9985545786695481,0,False
8016,unknown,16,17,10,0.9787782732469179,5,False
8017,unknown,17,17,10,0.9802526481243606,-1,True
8018,unknown,18,17,10,0.9987434794224238,-1,True
8019,unknown,19,17,10,0.9757747826667441,5,False
8020,unknown,20,17,10,0.9768654740210255,0,False
8021,unknown,21,17,10,0.9987194139607565,-1,True
8022,unknown,22,17,10,0.9985230659470045,-1,True
8023,unknown,23,17,10,0.9672477128350279,0,False
8024,unknown,24,17,10,0.9805627660894906,0,False
8025,unknown,25,17,10,0.9980389979338352,0,False
8026,unknown,26,17,10,0.9987137851300191,0,False
8027,unknown,27,17,10,0.9987442297293451,0,False
8028,unknown,28,17,10,0.9987319042801115,0,False
8029,unknown,29,17,10,0.980616032303319,0,False
8030,unknown,30,17,10,0.9982731815201662,0,False
8031,unknown,31,17,10,0.9986957001029488,0,False
8032,unknown,32,17,10,0.9987323295230229,0,False
8033,unknown,33,17,10,0.9803880319999474,0,False
8034,unknown,34,17,10,0.9806109914325796,-1,True
8035,unknown,35,17,10,0.9806571542778875,0,False
8036,unknown,36,17,10,0.9987347276412958,0,False
8037,unknown,37,17,10,0.9804744453922507,-1,True
8038,unknown,38,17,10,0.9727034101561501,0,False
8039,unknown,39,17,10,0.9805710758306806,-1,True
8040,unknown,40,17,10,0.9987193438775878,0,False
8041,unknown,41,17,10,0.9987408842748872,0,False
8042,unknown,42,17,10,0.9987042150690747,-1,True
8043,unknown,43,17,10,0.9775639141949126,0,False
8044,unknown,44,17,10,0.9803339826020782,0,False
8045,unknown,45,17,10,0.9988185427840643,5,False
8046,unknown,46,17,10,0.9806309190790161,0,False
8047,unknown,47,17,10,0.9967726059438856,0,False
8048,unknown,48,17,10,0.9987253112107766,0,False
8049,unknown,49,17,10,0.9805737863063155,0,False
8050,unknown,50,17,10,0.9806702237840603,-1,True
8051,unknown,51,17,10,0.9804733929585555,-1,True
8052,unknown,52,17,10,0.9986816617468777,0,False
8053,unknown,53,17,10,0.9804283427416509,0,False
8054,unknown,54,17,10,0.9805516340315733,-1,True
8055,unknown,55,17,10,0.9806998346103777,0,False
8056,unknown,56,17,10,0.9800189138831391,0,False
8057,unknown,57,17,10,0.9987311486022437,-1,True
8058,unknown,58,17,10,0.9987394689032648,0,False
8059,unknown,59,17,10,0.9987274977730275,5,False
8060,unknown,60,17,10,0.9987120584399418,0,False
8061,unknown,61,17,10,0.9987387216719263,0,False
8062,unknown,62,17,10,0.9802247650121019,-1,True
8064,unknown,64,17,10,0.9986554493523849,0,False
8065,unknown,65,17,10,0.9987346010168929,0,False
8066,unknown,66,17,10,0.9805789070373818,0,False
8067,unknown,67,17,10,0.9985207818605008,-1,True
8068,unknown,68,17,10,0.9987422882263148,-1,True
8069,unknown,69,17,10,0.9805279400156622,0,False
8070,unknown,70,17,10,0.9987411903850165,0,False
8071,unknown,71,17,10,0.9827858387476636,5,False
8072,unknown,72,17,10,0.9987039557080322,0,False
8073,unknown,73,17,10,0.9785450315714577,0,False
8074,unknown,74,17,10,0.9776909190430962,0,False
8075,unknown,75,17,10,0.9805996491688451,-1,True
8077,unknown,77,17,10,0.980338399537102,0,False
8078,unknown,78,17,10,0.962606396837496,0,False
8079,unknown,79,17,10,0.9806129411900044,0,False
8080,unknown,80,17,10,0.9986766412698201,-1,True
8081,unknown,81,17,10,0.958102633186355,0,False
8082,unknown,82,17,10,0.9987221222399044,-1,True
8083,unknown,83,17,10,0.9987169728123166,0,False
8084,unknown,84,17,10,0.9988033416415802,5,False
8085,unknown,85,17,10,0.9985185486721959,0,False
8086,unknown,86,17,10,0.9806564006777523,0,False
8087,unknown,87,17,10,0.9977287185332376,0,False
8088,unknown,88,17,10,0.9987418810742226,-1,True
8089,unknown,89,17,10,0.9985565985468446,5,False
8091,unknown,91,17,10,0.9987329369073678,0,False
8092,unknown,92,17,10,0.9987213327499842,0,False
8093,unknown,93,17,10,0.980476948015461,0,False
8094,unknown,94,17,10,0.9651315345350557,-1,True
8095,unknown,95,17,10,0.9987404599286133,-1,True
8096,unknown,96,17,10,0.9609723980237257,0,False
8097,unknown,97,17,10,0.9803407857022776,-1,True
8098,unknown,98,17,10,0.9987067118033793,0,False
8100,unknown,100,17,10,0.9987155326047789,0,False
8101,unknown,101,17,10,0.9987015135543827,0,False
8102,unknown,102,17,10,0.9804899777976713,0,False
8103,unknown,103,17,10,0.9415460364778252,0,False
8104,unknown,104,17,10,0.9805654777014181,0,False
8105,unknown,105,17,10,0.9986828320308282,-1,True
8106,unknown,106,17,10,0.9744735557136353,0,False
8107,unknown,107,17,10,0.9987286602207908,0,False
8108,unknown,108,17,10,0.9805521978302396,0,False
8109,unknown,109,17,10,0.9987357204126346,-1,True
8110,unknown,110,17,10,0.9463564115554532,5,False
8111,unknown,111,17,10,0.998686394171411,0,False
8112,unknown,112,17,10,0.9987160657198378,0,False
8113,unknown,113,17,10,0.9781192717812464,0,False
8114,unknown,114,17,10,0.9986845546607773,0,False
8116,unknown,116,17,10,0.998720854822091,0,False
8117,unknown,117,17,10,0.9804676433898538,0,False
8118,unknown,118,17,10,0.9541474343622355,-1,True
8119,unknown,119,17,10,0.9987343150761848,0,False
8120,unknown,120,17,10,0.9986158703136018,0,False
8122,unknown,122,17,10,0.9805694212023295,0,False
8123,unknown,123,17,10,0.9986648019963789,0,False
8124,unknown,124,17,10,0.9636143319591213,0,False
8125,unknown,125,17,10,0.9803720289364394,0,False
8127,unknown,127,17,10,0.9803954027881654,0,False
8128,unknown,128,17,10,0.9804567943022112,5,False
8129,unknown,129,17,10,0.978714928266577,0,False
8130,unknown,130,17,10,0.9461394483427394,0,False
8131,unknown,131,17,10,0.9987401723553131,-1,True
8132,unknown,132,17,10,0.9792668279242639,-1,True
8133,unknown,133,17,10,0.9987242264969711,0,False
8134,unknown,134,17,10,0.9987334746902142,0,False
8135,unknown,135,17,10,0.98058043772067,0,False
8136,unknown,136,17,10,0.9985792452088872,0,False
8137,unknown,137,17,10,0.9805882476421425,-1,True
8138,unknown,138,17,10,0.9806034189305682,-1,True
8139,unknown,139,17,10,0.9788859911721443,0,False
8140,unknown,140,17,10,0.9792090675483645,0,False
8141,unknown,141,17,10,0.9987393693636758,-1,True
8142,unknown,142,17,10,0.9986826775633696,0,False
8143,unknown,143,17,10,0.9701894204981014,0,False
8144,unknown,144,17,10,0.9987167260341848,-1,True
8145,unknown,145,17,10,0.9806087428250361,-1,True
8146,unknown,146,17,10,0.9987288977505858,0,False
8147,unknown,147,17,10,0.9790172722679671,0,False
8148,unknown,148,17,10,0.9987292475045558,0,False
8149,unknown,149,17,10,0.9800197460859358,0,False
8150,unknown,150,17,10,0.9800756248487165,-1,True
8151,unknown,151,17,10,0.9987280408447577,0,False
8152,unknown,152,17,10,0.9987161279523846,-1,True
8153,unknown,153,17,10,0.9807437836320219,0,False
8154,unknown,154,17,10,0.9805784143785248,-1,True
8155,unknown,155,17,10,0.9806256450359078,0,False
8156,unknown,156,17,10,0.98057831760481,0,False
8157,unknown,157,17,10,0.9982044966332805,0,False
8158,unknown,158,17,10,0.9987927317344295,5,False
8159,unknown,159,17,10,0.9806012573368473,0,False
8160,unknown,160,17,10,0.9657936534789345,0,False
8161,unknown,161,17,10,0.9785054939220785,0,False
8162,unknown,162,17,10,0.9815600257419169,5,False
8163,unknown,163,17,10,0.9799484336446732,0,False
8164,unknown,164,17,10,0.9793515206865342,0,False
8165,unknown,165,17,10,0.9804303016363297,0,False
8166,unknown,166,17,10,0.9544937621340841,-1,True
8167,unknown,167,17,10,0.9622118371920328,0,False
8168,unknown,168,17,10,0.9987314372409531,0,False
8169,unknown,169,17,10,0.9987411205079014,0,False
8170,unknown,170,17,10,0.9672047921552206,5,False
8171,unknown,171,17,10,0.9987061748094198,-1,True
8172,unknown,172,17,10,0.993220984757004,0,False
8173,unknown,173,17,10,0.9987446999160505,0,False
8174,unknown,174,17,10,0.9985047222415638,0,False
8175,unknown,175,17,10,0.998735726343192,0,False
8176,unknown,176,17,10,0.9430776463902945,0,False
8177,unknown,177,17,10,0.9987294501588846,0,False
8178,unknown,178,17,10,0.980604631428549,0,False
8179,unknown,179,17,10,0.9987456270131005,0,False
8180,unknown,180,17,10,0.9804736140626843,-1,True
8181,unknown,181,17,10,0.9808007393906047,0,False
8182,unknown,182,17,10,0.9987370481637777,0,False
8183,unknown,183,17,10,0.9805642275887425,0,False
8184,unknown,184,17,10,0.9736577092594169,-1,True
8185,unknown,185,17,10,0.9988472580849134,5,False
8186,unknown,186,17,10,0.9982770190604059,0,False
8187,unknown,187,17,10,0.9986292009401948,0,False
8188,unknown,188,17,10,0.9986992315562088,-1,True
8189,unknown,189,17,10,0.9694793357370294,0,False
8190,unknown,190,17,10,0.99871719146227,0,False
8191,unknown,191,17,10,0.9988146279182385,5,False
8192,unknown,192,17,10,0.9987307209790303,-1,True
8193,unknown,193,17,10,0.9807426669089453,0,False
8194,unknown,194,17,10,0.9805509644998494,0,False
8195,unknown,195,17,10,0.9986784009149294,0,False
8196,unknown,196,17,10,0.9987122034259508,0,False
8197,unknown,197,17,10,0.9795133663883958,0,False
8198,unknown,198,17,10,0.9769024542115224,0,False
8199,unknown,199,17,10,0.9488875338872242,0,False
8200,unknown,200,17,10,0.9781472730860293,5,False
8201,unknown,201,17,10,0.9987324851124508,0,False
8203,unknown,203,17,10,0.9987325911401769,-1,True
8204,unknown,204,17,10,0.9804199554367117,-1,True
8205,unknown,205,17,10,0.9986698142955884,0,False
8206,unknown,206,17,10,0.9648086755290883,5,False
8207,unknown,207,17,10,0.9989111412214189,0,False
8208,unknown,208,17,10,0.9797589577860863,0,False
8210,unknown,210,17,10,0.979899485839002,-1,True
8211,unknown,211,17,10,0.9743702556551913,0,False
8212,unknown,212,17,10,0.9760975415262152,5,False
8213,unknown,213,17,10,0.9987136503785048,0,False
8214,unknown,214,17,10,0.9987417295879233,0,False
8215,unknown,215,17,10,0.9987439331955495,5,False
8216,unknown,216,17,10,0.9808163736821093,5,False
8217,unknown,217,17,10,0.9788559905113428,0,False
8218,unknown,218,17,10,0.9803709355342458,0,False
8219,unknown,219,17,10,0.9805658122252454,0,False
8220,unknown,220,17,10,0.9987376661200036,0,False
8221,unknown,221,17,10,0.980753377854197,5,False
8222,unknown,222,17,10,0.98071093594094,0,False
8223,unknown,223,17,10,0.9987296339106376,0,False
8224,unknown,224,17,10,0.9803112592151192,0,False
8225,unknown,225,17,10,0.9664466177029487,-1,True
8226,unknown,226,17,10,0.9974356926703959,5,False
8227,unknown,227,17,10,0.9987124893228059,-1,True
8228,unknown,228,17,10,0.9986963138036771,0,False
8229,unknown,229,17,10,0.9987010546314452,0,False
8230,unknown,230,17,10,0.9985517377214459,0,False
8231,unknown,231,17,10,0.980586550477411,0,False
8232,unknown,232,17,10,0.9806123791174914,0,False
8233,unknown,233,17,10,0.9985186204642321,0,False
8234,unknown,234,17,10,0.9987243022973602,0,False
8235,unknown,235,17,10,0.9987009642492145,0,False
8236,unknown,236,17,10,0.9807361746989197,-1,True
8237,unknown,237,17,10,0.9972869592586775,0,False
8238,unknown,238,17,10,0.9985733223622213,0,False
8239,unknown,239,17,10,0.9987164430838614,0,False
8240,unknown,240,17,10,0.9987292137256958,-1,True
8241,unknown,241,17,10,0.9796007843324421,0,False
8242,unknown,242,17,10,0.9805571656133856,-1,True
8244,unknown,244,17,10,0.9987417886107254,0,False
8245,unknown,245,17,10,0.9986995986121631,0,False
8246,unknown,246,17,10,0.9987360248120194,-1,True
8247,unknown,247,17,10,0.9976799637096813,0,False
8248,unknown,248,17,10,0.9801147370927751,5,False
8249,unknown,249,17,10,0.978606579139387,0,False
8250,unknown,250,17,10,0.9986035066783782,0,False
8252,unknown,252,17,10,0.9781540557043373,-1,True
8253,unknown,253,17,10,0.9956876678066519,0,False
8254,unknown,254,17,10,0.9987779873812069,5,False
8255,unknown,255,17,10,0.9706964996218215,0,False
8256,unknown,256,17,10,0.9987385520539029,0,False
8257,unknown,257,17,10,0.9987040610797079,0,False
8258,unknown,258,17,10,0.9745661927741958,0,False
8259,unknown,259,17,10,0.998722171192229,-1,True
8260,unknown,260,17,10,0.9987453720069923,5,False
8261,unknown,261,17,10,0.9804726411861632,5,False
8262,unknown,262,17,10,0.9987322185176338,0,False
8263,unknown,263,17,10,0.9987078952351479,-1,True
8264,unknown,264,17,10,0.980378996861687,0,False
8265,unknown,265,17,10,0.980317579788863,0,False
8266,unknown,266,17,10,0.998740408721728,-1,True
8267,unknown,267,17,10,0.9804564490875084,0,False
8268,unknown,268,17,10,0.9987406155060086,-1,True
8269,unknown,269,17,10,0.9802377270426201,-1,True
8270,unknown,270,17,10,0.9986733037340377,0,False
8271,unknown,271,17,10,0.9987341102277791,0,False
8272,unknown,272,17,10,0.9984971201269152,5,False
8273,unknown,273,17,10,0.9987339281125094,-1,True
8274,unknown,274,17,10,0.9987220163366308,0,False
8275,unknown,275,17,10,0.9807653204689559,0,False
8276,unknown,276,17,10,0.998710208438716,0,False
8277,unknown,277,17,10,0.9787861400229012,0,False
8278,unknown,278,17,10,0.9784068892029851,-1,True
8279,unknown,279,17,10,0.9806283304982965,0,False
8280,unknown,280,17,10,0.9987222640965926,0,False
8281,unknown,281,17,10,0.9804488794171502,0,False
8282,unknown,282,17,10,0.9987358093680772,0,False
8283,unknown,283,17,10,0.9700563834161121,-1,True
8284,unknown,284,17,10,0.9987331974089327,0,False
8285,unknown,285,17,10,0.998722144218731,0,False
8286,unknown,286,17,10,0.9806078380397325,0,False
8287,unknown,287,17,10,0.9987382877199503,-1,True
8289,unknown,289,17,10,0.9987298096915244,0,False
8290,unknown,290,17,10,0.9705843776483835,5,False
8291,unknown,291,17,10,0.9987316653282424,-1,True
8292,unknown,292,17,10,0.9987049624682588,5,False
8293,unknown,293,17,10,0.9986842049659032,0,False
8294,unknown,294,17,10,0.9987089695931505,-1,True
8295,unknown,295,17,10,0.9985635914917725,0,False
8296,unknown,296,17,10,0.9987244628596439,0,False
8297,unknown,297,17,10,0.9987254626783282,0,False
8298,unknown,298,17,10,0.9805751590032162,0,False
8299,unknown,299,17,10,0.9987435697972256,-1,True
8300,unknown,300,17,10,0.9804632195156727,0,False
8301,unknown,301,17,10,0.9987381279091677,0,False
8302,unknown,302,17,10,0.9810186074699468,5,False
8303,unknown,303,17,10,0.9773076690241451,-1,True
8304,unknown,304,17,10,0.9795787562278185,0,False
8305,unknown,305,17,10,0.9746955239351349,0,False
8306,unknown,306,17,10,0.9987252972589136,-1,True
8307,unknown,307,17,10,0.978698889794399,-1,True
8308,unknown,308,17,10,0.9804770629693984,0,False
8309,unknown,309,17,10,0.9986982732663449,-1,True
8310,unknown,310,17,10,0.9807343592886989,0,False
8311,unknown,311,17,10,0.9806930221126097,0,False
8313,unknown,313,17,10,0.9805992361209993,0,False
8314,unknown,314,17,10,0.9804806085304267,5,False
8315,unknown,315,17,10,0.9986978355960724,-1,True
8317,unknown,317,17,10,0.9753220802310326,5,False
8318,unknown,318,17,10,0.9987303279547262,-1,True
8319,unknown,319,17,10,0.980481439568134,0,False
8320,unknown,320,17,10,0.948488045814775,0,False
8321,unknown,321,17,10,0.9987698517673141,5,False
8322,unknown,322,17,10,0.9987579328700751,5,False
8323,unknown,323,17,10,0.9806809479723784,0,False
8324,unknown,324,17,10,0.9987323949323672,-1,True
8325,unknown,325,17,10,0.9806260750854686,-1,True
8326,unknown,326,17,10,0.9806929433921872,-1,True
8327,unknown,327,17,10,0.9719183846069696,0,False
8328,unknown,328,17,10,0.9806707316731342,0,False
8329,unknown,329,17,10,0.9805975135306702,0,False
8330,unknown,330,17,10,0.9987216665937523,0,False
8331,unknown,331,17,10,0.9987380292504455,-1,True
