全局样本索引,来源划分,来源内索引,真实标签名_仅离线评估使用,真实开放集标签_仅离线评估使用,未知分数,未知细分类标签,是否不确定样本
7429,known,7429,15,9,0.9885692386381981,2,False
7451,known,7451,15,9,0.9826593600739235,2,False
7463,known,7463,15,9,0.9870321785995905,2,False
7479,known,7479,15,9,0.9965091496124135,0,False
7507,known,7507,15,9,0.9841129299782286,0,False
7528,known,7528,15,9,0.9800531551400271,0,False
7532,known,7532,15,9,0.9815380317620128,2,False
7544,known,7544,15,9,0.9952538200896707,0,False
7569,known,7569,15,9,0.990063765161297,2,False
7577,known,7577,15,9,0.994798563790068,2,False
7606,known,7606,15,9,0.9509635607601179,2,False
7610,known,7610,15,9,0.9892945140884347,2,False
7619,known,7619,15,9,0.9619994792017943,2,False
7625,known,7625,15,9,0.9967664192516266,2,False
7636,known,7636,15,9,0.9965536404648733,2,False
7656,known,7656,15,9,0.988480790733085,2,False
7657,known,7657,15,9,0.9962751278566935,0,False
7660,known,7660,15,9,0.9783112709878874,2,False
7674,known,7674,15,9,0.9964118587369193,2,False
7687,known,7687,15,9,0.9964749923177932,2,False
7701,known,7701,15,9,0.9557392490386758,2,False
7733,known,7733,15,9,0.9412919397397773,0,False
7737,known,7737,15,9,0.9332558360672493,2,False
7750,known,7750,15,9,0.9965358535137718,2,False
7752,known,7752,15,9,0.9819509326544563,2,False
7755,known,7755,15,9,0.9961746408711923,0,False
7763,known,7763,15,9,0.996262581523052,2,False
7785,known,7785,15,9,0.9954142594586818,2,False
7795,known,7795,15,9,0.996567301466634,2,False
7824,known,7824,15,9,0.9917460430547003,2,False
7830,known,7830,15,9,0.9550266007828712,2,False
7838,known,7838,15,9,0.9964212578818145,2,False
7843,known,7843,15,9,0.9960338211090993,2,False
7852,known,7852,15,9,0.995976672654076,2,False
7855,known,7855,15,9,0.9833568739511893,2,False
7874,known,7874,15,9,0.9967047693425826,2,False
7896,known,7896,15,9,0.9967706617584636,2,False
7960,known,7960,15,9,0.996437086727861,2,False
7971,known,7971,15,9,0.9967306933710518,0,False
8000,unknown,0,17,10,0.998641392241606,0,False
8001,unknown,1,17,10,0.9792725092200882,4,False
8002,unknown,2,17,10,0.9986177369064475,4,False
8003,unknown,3,17,10,0.9986044230476635,4,False
8004,unknown,4,17,10,0.9744612607725005,4,False
8005,unknown,5,17,10,0.979202374042808,4,False
8006,unknown,6,17,10,0.9985203092445536,4,False
8007,unknown,7,17,10,0.9793354927298343,4,False
8008,unknown,8,17,10,0.9792662771861989,0,False
8009,unknown,9,17,10,0.9986292510037801,4,False
8010,unknown,10,17,10,0.9792483833721785,4,False
8011,unknown,11,17,10,0.979274253860982,4,False
8012,unknown,12,17,10,0.9829077751876217,0,False
8013,unknown,13,17,10,0.9986148694853001,4,False
8014,unknown,14,17,10,0.9988688465713182,0,False
8015,unknown,15,17,10,0.9984475157028275,4,False
8016,unknown,16,17,10,0.9776116651435681,0,False
8017,unknown,17,17,10,0.9789735126235246,4,False
8018,unknown,18,17,10,0.9986243536189088,4,False
8019,unknown,19,17,10,0.9748635477948961,0,False
8020,unknown,20,17,10,0.9758651441487067,4,False
8021,unknown,21,17,10,0.9986016487910979,4,False
8022,unknown,22,17,10,0.9984182982873397,4,False
8024,unknown,24,17,10,0.9792576693485362,4,False
8025,unknown,25,17,10,0.9979762056351418,4,False
8026,unknown,26,17,10,0.9985963478056705,4,False
8027,unknown,27,17,10,0.9986250618851462,4,False
8028,unknown,28,17,10,0.9986134260652536,4,False
8029,unknown,29,17,10,0.9793066558735403,4,False
8030,unknown,30,17,10,0.9981885955872413,4,False
8031,unknown,31,17,10,0.9985793300378977,4,False
8032,unknown,32,17,10,0.9986138268690219,4,False
8033,unknown,33,17,10,0.9790951298913562,4,False
8034,unknown,34,17,10,0.9793005813946016,4,False
8035,unknown,35,17,10,0.9793440505527048,4,False
8036,unknown,36,17,10,0.9986160905714351,4,False
8037,unknown,37,17,10,0.9791767773899749,4,False
8038,unknown,38,17,10,0.9720811825933356,4,False
8039,unknown,39,17,10,0.9792652983594521,4,False
8040,unknown,40,17,10,0.9986015830296513,4,False
8041,unknown,41,17,10,0.9986219026277047,4,False
8042,unknown,42,17,10,0.9985873418754898,4,False
8043,unknown,43,17,10,0.9765009913018835,4,False
8044,unknown,44,17,10,0.9790454760699963,4,False
8045,unknown,45,17,10,0.9986955584993287,0,False
8046,unknown,46,17,10,0.979320282532658,4,False
8047,unknown,47,17,10,0.996843921621429,4,False
8048,unknown,48,17,10,0.9986072079142894,4,False
8049,unknown,49,17,10,0.9792678561415596,4,False
8050,unknown,50,17,10,0.979355565927848,4,False
8051,unknown,51,17,10,0.9791758129747216,4,False
8052,unknown,52,17,10,0.9985661520154757,4,False
8053,unknown,53,17,10,0.9791326849513003,4,False
8054,unknown,54,17,10,0.979246017338958,4,False
8055,unknown,55,17,10,0.9793835555317277,4,False
8056,unknown,56,17,10,0.978754938935484,4,False
8057,unknown,57,17,10,0.9986127118134306,4,False
8058,unknown,58,17,10,0.9986205664961719,4,False
8059,unknown,59,17,10,0.9986092679942029,0,False
8060,unknown,60,17,10,0.9985947215331943,4,False
8061,unknown,61,17,10,0.9986198601734936,4,False
8062,unknown,62,17,10,0.9789479684031273,4,False
8064,unknown,64,17,10,0.9985415618631307,4,False
8065,unknown,65,17,10,0.9986159689380139,4,False
8066,unknown,66,17,10,0.979272601532732,4,False
8067,unknown,67,17,10,0.9984162011683606,4,False
8068,unknown,68,17,10,0.9986232289755205,4,False
8069,unknown,69,17,10,0.9792247759191084,4,False
8070,unknown,70,17,10,0.9986221905184891,4,False
8071,unknown,71,17,10,0.9813151691618917,0,False
8072,unknown,72,17,10,0.9985870935513874,4,False
8073,unknown,73,17,10,0.9773995540777956,4,False
8074,unknown,74,17,10,0.9766194917098813,4,False
8075,unknown,75,17,10,0.979291452568796,4,False
8077,unknown,77,17,10,0.9790520715290015,4,False
8079,unknown,79,17,10,0.9793029044666841,4,False
8080,unknown,80,17,10,0.9985614321365288,4,False
8082,unknown,82,17,10,0.9986042013956317,4,False
8083,unknown,83,17,10,0.998599349621199,4,False
8084,unknown,84,17,10,0.9986810889852126,0,False
8085,unknown,85,17,10,0.9984141416115854,4,False
8086,unknown,86,17,10,0.9793434985398087,0,False
8087,unknown,87,17,10,0.9976970029785978,4,False
8088,unknown,88,17,10,0.9986228446889067,0,False
8089,unknown,89,17,10,0.998449318042612,0,False
8091,unknown,91,17,10,0.9986144006185641,4,False
8092,unknown,92,17,10,0.9986034587128115,4,False
8093,unknown,93,17,10,0.9791773986728028,4,False
8095,unknown,95,17,10,0.9986215009675314,4,False
8097,unknown,97,17,10,0.9790515025525123,4,False
8098,unknown,98,17,10,0.9985896868222868,4,False
8100,unknown,100,17,10,0.9985979927349892,4,False
8101,unknown,101,17,10,0.9985847977590271,4,False
8102,unknown,102,17,10,0.9791892830082716,4,False
8104,unknown,104,17,10,0.9792602372884448,4,False
8105,unknown,105,17,10,0.9985672503205111,4,False
8106,unknown,106,17,10,0.9736854488097767,4,False
8107,unknown,107,17,10,0.9986103665303462,4,False
8108,unknown,108,17,10,0.9792480599066554,4,False
8109,unknown,109,17,10,0.9986170270045351,4,False
8111,unknown,111,17,10,0.9985705941936829,4,False
8112,unknown,112,17,10,0.9985984952383363,4,False
8113,unknown,113,17,10,0.9770104349966091,4,False
8114,unknown,114,17,10,0.9985688675184616,4,False
8116,unknown,116,17,10,0.9986030064518155,4,False
8117,unknown,117,17,10,0.9791686805089428,4,False
8119,unknown,119,17,10,0.9986157010934653,0,False
8120,unknown,120,17,10,0.9985045743584716,4,False
8122,unknown,122,17,10,0.9792628326236962,4,False
8123,unknown,123,17,10,0.9985503307264576,4,False
8125,unknown,125,17,10,0.9790807153226723,4,False
8127,unknown,127,17,10,0.9791013471288538,4,False
8128,unknown,128,17,10,0.9791606176667916,0,False
8129,unknown,129,17,10,0.9775562437316658,4,False
8131,unknown,131,17,10,0.9986212299402716,4,False
8132,unknown,132,17,10,0.9780623708686202,4,False
8133,unknown,133,17,10,0.9986061831791266,4,False
8134,unknown,134,17,10,0.9986149079274789,0,False
8135,unknown,135,17,10,0.9792729984725139,4,False
8136,unknown,136,17,10,0.9984704242885787,4,False
8137,unknown,137,17,10,0.979281083347044,4,False
8138,unknown,138,17,10,0.9792943115137261,4,False
8139,unknown,139,17,10,0.9777135069998568,0,False
8140,unknown,140,17,10,0.9780086954321614,4,False
8141,unknown,141,17,10,0.9986204718443569,4,False
8142,unknown,142,17,10,0.9985671056221485,4,False
8143,unknown,143,17,10,0.9697933252398583,0,False
8144,unknown,144,17,10,0.9985991174447263,4,False
8145,unknown,145,17,10,0.9792992906887159,4,False
8146,unknown,146,17,10,0.9986105893470185,4,False
8147,unknown,147,17,10,0.9778326080700043,4,False
8148,unknown,148,17,10,0.9986109192215635,0,False
8149,unknown,149,17,10,0.9787551564405882,4,False
8150,unknown,150,17,10,0.9788071532020366,4,False
8151,unknown,151,17,10,0.9986097814667944,4,False
8152,unknown,152,17,10,0.9985985525014924,4,False
8153,unknown,153,17,10,0.9794238206039564,4,False
8154,unknown,154,17,10,0.9792708936836807,4,False
8155,unknown,155,17,10,0.9793152898749616,4,False
8156,unknown,156,17,10,0.9792715029861732,4,False
8157,unknown,157,17,10,0.9981262725999743,4,False
8158,unknown,158,17,10,0.9986710050308271,0,False
8159,unknown,159,17,10,0.9792926515282268,4,False
8161,unknown,161,17,10,0.9773636211527408,4,False
8162,unknown,162,17,10,0.9801765620240321,0,False
8163,unknown,163,17,10,0.9786902434240617,4,False
8164,unknown,164,17,10,0.978140319990898,4,False
8165,unknown,165,17,10,0.979136290031829,4,False
8168,unknown,168,17,10,0.9986129855820918,4,False
8169,unknown,169,17,10,0.9986221257217428,4,False
8171,unknown,171,17,10,0.9985891844280668,4,False
8172,unknown,172,17,10,0.9936527625952603,0,False
8173,unknown,173,17,10,0.9986255070157708,4,False
8174,unknown,174,17,10,0.9984013251112328,4,False
8175,unknown,175,17,10,0.9986170323354853,4,False
8177,unknown,177,17,10,0.9986111119691778,4,False
8178,unknown,178,17,10,0.9792954734260716,4,False
8179,unknown,179,17,10,0.9986263820195559,4,False
8180,unknown,180,17,10,0.9791760169892861,4,False
8181,unknown,181,17,10,0.9794747637232889,4,False
8182,unknown,182,17,10,0.9986182802789936,4,False
8183,unknown,183,17,10,0.9792588517480141,4,False
8184,unknown,184,17,10,0.9729495760260656,4,False
8185,unknown,185,17,10,0.9987229232763747,0,False
8186,unknown,186,17,10,0.9981923271436898,4,False
8187,unknown,187,17,10,0.9985170171124523,4,False
8188,unknown,188,17,10,0.9985826523143604,4,False
8189,unknown,189,17,10,0.9691612634559592,0,False
8190,unknown,190,17,10,0.9985995558480663,4,False
8191,unknown,191,17,10,0.9986918289743612,0,False
8192,unknown,192,17,10,0.9986123096178751,4,False
8193,unknown,193,17,10,0.9794227115719765,0,False
8194,unknown,194,17,10,0.9792458232385771,4,False
8195,unknown,195,17,10,0.9985630924472124,4,False
8196,unknown,196,17,10,0.9985948580304516,4,False
8197,unknown,197,17,10,0.9782899016652729,4,False
8198,unknown,198,17,10,0.9758952783854907,0,False
8200,unknown,200,17,10,0.9770347241353433,0,False
8201,unknown,201,17,10,0.9986139743356849,4,False
8203,unknown,203,17,10,0.9986140737065561,4,False
8204,unknown,204,17,10,0.9791268207477349,4,False
8205,unknown,205,17,10,0.9985550234836695,4,False
8207,unknown,207,17,10,0.9987842598659293,0,False
8208,unknown,208,17,10,0.9785150192434026,4,False
8210,unknown,210,17,10,0.9786451527395132,4,False
8211,unknown,211,17,10,0.9735928264216552,4,False
8212,unknown,212,17,10,0.975101680365434,0,False
8213,unknown,213,17,10,0.9985962222750578,4,False
8214,unknown,214,17,10,0.9986227002883565,4,False
8215,unknown,215,17,10,0.998624782015074,0,False
8216,unknown,216,17,10,0.9794854584162578,0,False
8217,unknown,217,17,10,0.9776865363904812,4,False
8218,unknown,218,17,10,0.9790818703363299,4,False
8219,unknown,219,17,10,0.979260569804667,4,False
8220,unknown,220,17,10,0.9986188617708277,0,False
8221,unknown,221,17,10,0.9794328373360311,0,False
8222,unknown,222,17,10,0.9793933972675755,4,False
8223,unknown,223,17,10,0.9986112843485822,4,False
8224,unknown,224,17,10,0.9790271903397809,4,False
8226,unknown,226,17,10,0.9974311798238653,0,False
8227,unknown,227,17,10,0.9985951255699935,4,False
8228,unknown,228,17,10,0.9985799114771076,0,False
8229,unknown,229,17,10,0.9985843700210215,4,False
8230,unknown,230,17,10,0.9984448975754469,4,False
8231,unknown,231,17,10,0.9792794038669255,4,False
8232,unknown,232,17,10,0.9793029782108245,4,False
8233,unknown,233,17,10,0.9984141917274143,4,False
8234,unknown,234,17,10,0.9986062562459593,4,False
8235,unknown,235,17,10,0.9985842805288884,4,False
8236,unknown,236,17,10,0.9794165604234031,0,False
8237,unknown,237,17,10,0.9973015563103196,4,False
8238,unknown,238,17,10,0.9984649035261426,4,False
8239,unknown,239,17,10,0.9985988485039445,4,False
8240,unknown,240,17,10,0.9986108870943643,4,False
8241,unknown,241,17,10,0.9783698514602515,4,False
8242,unknown,242,17,10,0.979252162932087,4,False
8244,unknown,244,17,10,0.9986227555021169,4,False
8245,unknown,245,17,10,0.9985829997362383,0,False
8246,unknown,246,17,10,0.998617313780508,4,False
8247,unknown,247,17,10,0.9976532424457929,0,False
8248,unknown,248,17,10,0.9788237696255868,0,False
8249,unknown,249,17,10,0.9774557343184133,4,False
8250,unknown,250,17,10,0.9984930383247201,4,False
8252,unknown,252,17,10,0.9770426109233982,4,False
8253,unknown,253,17,10,0.9958656887052103,0,False
8254,unknown,254,17,10,0.99865686011819,0,False
8255,unknown,255,17,10,0.9702674360995998,4,False
8256,unknown,256,17,10,0.9986196994985104,4,False
8257,unknown,257,17,10,0.9985871915792662,4,False
8258,unknown,258,17,10,0.9737707631907107,4,False
8259,unknown,259,17,10,0.9986042476657063,4,False
8260,unknown,260,17,10,0.9986261405486833,0,False
8261,unknown,261,17,10,0.9791751452770143,0,False
8262,unknown,262,17,10,0.9986137210680686,4,False
8263,unknown,263,17,10,0.9985908029764913,4,False
8264,unknown,264,17,10,0.979089283292784,4,False
8265,unknown,265,17,10,0.9790329699066691,4,False
8266,unknown,266,17,10,0.9986214531430577,4,False
8267,unknown,267,17,10,0.9791583346505012,4,False
8268,unknown,268,17,10,0.9986216476189199,4,False
8269,unknown,269,17,10,0.9789598309901792,4,False
8270,unknown,270,17,10,0.9985582902716521,4,False
8271,unknown,271,17,10,0.9986155068471161,4,False
8272,unknown,272,17,10,0.9983939085098409,0,False
8273,unknown,273,17,10,0.9986153349911181,4,False
8274,unknown,274,17,10,0.9986041023940482,4,False
8275,unknown,275,17,10,0.9794429856928173,4,False
8276,unknown,276,17,10,0.9985929805744342,4,False
8277,unknown,277,17,10,0.9776218856772843,4,False
8278,unknown,278,17,10,0.9772738475363755,4,False
8279,unknown,279,17,10,0.9793174639447267,4,False
8280,unknown,280,17,10,0.9986043348214545,4,False
8281,unknown,281,17,10,0.9791513170194813,4,False
8282,unknown,282,17,10,0.9986171101650203,4,False
8283,unknown,283,17,10,0.969689261145414,4,False
8284,unknown,284,17,10,0.9986146462860473,4,False
8285,unknown,285,17,10,0.9986042229167871,4,False
8286,unknown,286,17,10,0.9792984424676678,4,False
8287,unknown,287,17,10,0.998619449404259,4,False
8289,unknown,289,17,10,0.998611450283724,4,False
8290,unknown,290,17,10,0.9701408557607245,0,False
8291,unknown,291,17,10,0.9986132004954573,4,False
8292,unknown,292,17,10,0.9985880441352922,0,False
8293,unknown,293,17,10,0.9985685387071692,4,False
8294,unknown,294,17,10,0.9985918107777999,4,False
8295,unknown,295,17,10,0.9984559032119034,4,False
8296,unknown,296,17,10,0.9986064077399979,4,False
8297,unknown,297,17,10,0.9986073485686392,4,False
8298,unknown,298,17,10,0.9792687148222553,4,False
8299,unknown,299,17,10,0.9986244395208987,4,False
8300,unknown,300,17,10,0.9791664632998267,4,False
8301,unknown,301,17,10,0.998619299325988,4,False
8302,unknown,302,17,10,0.9796677582663595,0,False
8303,unknown,303,17,10,0.9762693952826174,4,False
8304,unknown,304,17,10,0.978349958476015,4,False
8305,unknown,305,17,10,0.9738854350205298,4,False
8306,unknown,306,17,10,0.9986071928816878,4,False
8307,unknown,307,17,10,0.9775414713520467,4,False
8308,unknown,308,17,10,0.9791791882368619,4,False
8309,unknown,309,17,10,0.9985817538674184,4,False
8310,unknown,310,17,10,0.9794147541557121,0,False
8311,unknown,311,17,10,0.9793773286257393,4,False
8313,unknown,313,17,10,0.9792911205372474,4,False
8314,unknown,314,17,10,0.9791824887994942,0,False
8315,unknown,315,17,10,0.9985813416157787,4,False
8317,unknown,317,17,10,0.9744470186600959,0,False
8318,unknown,318,17,10,0.9986119383394065,4,False
8319,unknown,319,17,10,0.9791816915194808,4,False
8321,unknown,321,17,10,0.9986492899204692,0,False
8322,unknown,322,17,10,0.9986380174218192,0,False
8323,unknown,323,17,10,0.9793662111356636,4,False
8324,unknown,324,17,10,0.9986138888496731,4,False
8325,unknown,325,17,10,0.9793156307396684,4,False
8326,unknown,326,17,10,0.9793771173562302,4,False
8327,unknown,327,17,10,0.9713756988305039,4,False
8328,unknown,328,17,10,0.979356577361711,4,False
8329,unknown,329,17,10,0.9792885655646287,4,False
8330,unknown,330,17,10,0.9986037719793248,4,False
8331,unknown,331,17,10,0.9986192067163742,4,False
8332,unknown,332,17,10,0.9790490212651515,4,False
8333,unknown,333,17,10,0.9986276733805816,4,False
8334,unknown,334,17,10,0.998567538569175,4,False
8335,unknown,335,17,10,0.9785950060263716,4,False
8336,unknown,336,17,10,0.9794091051295739,0,False
8337,unknown,337,17,10,0.9986077715199058,0,False
8338,unknown,338,17,10,0.9793783390158318,4,False
8339,unknown,339,17,10,0.9986054555256874,4,False
8340,unknown,340,17,10,0.9985124511085546,4,False
8341,unknown,341,17,10,0.9986184922429715,4,False
8342,unknown,342,17,10,0.9986138418301221,4,False
8343,unknown,343,17,10,0.9792671728653822,4,False
8344,unknown,344,17,10,0.998625391507605,4,False
8345,unknown,345,17,10,0.9789645517162006,4,False
8346,unknown,346,17,10,0.9790747156994869,4,False
8347,unknown,347,17,10,0.9986129941364931,4,False
8348,unknown,348,17,10,0.9793383549256034,4,False
8349,unknown,349,17,10,0.9756041655937961,4,False
8350,unknown,350,17,10,0.9932102416911738,0,False
8352,unknown,352,17,10,0.9791263838883228,4,False
8353,unknown,353,17,10,0.9984303680631964,4,False
8354,unknown,354,17,10,0.9985982121295419,4,False
8355,unknown,355,17,10,0.9792660832712854,4,False
8356,unknown,356,17,10,0.998618655188171,4,False
8357,unknown,357,17,10,0.9986001613967017,4,False
8358,unknown,358,17,10,0.9986145213215026,4,False
8359,unknown,359,17,10,0.9792727584633025,4,False
8360,unknown,360,17,10,0.9986086138196573,4,False
8361,unknown,361,17,10,0.9740453724225643,4,False
8362,unknown,362,17,10,0.9788242315346113,0,False
8363,unknown,363,17,10,0.9792904103411639,0,False
8364,unknown,364,17,10,0.979378706418396,4,False
8365,unknown,365,17,10,0.9988602334252562,0,False
8366,unknown,366,17,10,0.9986140961441553,0,False
8367,unknown,367,17,10,0.9762671509358359,4,False
8369,unknown,369,17,10,0.9750319239032519,0,False
8370,unknown,370,17,10,0.998612623040914,0,False
8371,unknown,371,17,10,0.9788256549065513,4,False
8372,unknown,372,17,10,0.9986135554039143,4,False
8373,unknown,373,17,10,0.9986102315375076,4,False
8374,unknown,374,17,10,0.9752688199270321,4,False
8375,unknown,375,17,10,0.979721850899369,0,False
8376,unknown,376,17,10,0.9986089441625795,4,False
8377,unknown,377,17,10,0.9792703489893395,4,False
8378,unknown,378,17,10,0.9780886732086734,4,False
8380,unknown,380,17,10,0.9768002155909328,4,False
8381,unknown,381,17,10,0.978040755892192,4,False
8382,unknown,382,17,10,0.9790708765480334,4,False
8383,unknown,383,17,10,0.9985913547500156,4,False
8384,unknown,384,17,10,0.9986005940795916,4,False
8385,unknown,385,17,10,0.9791959731358654,4,False
8386,unknown,386,17,10,0.9790489373067897,4,False
8387,unknown,387,17,10,0.9985958250483261,4,False
8388,unknown,388,17,10,0.99862096204929,4,False
8389,unknown,389,17,10,0.9800486532237063,0,False
8390,unknown,390,17,10,0.973871239153588,4,False
8391,unknown,391,17,10,0.9986204984326004,4,False
8392,unknown,392,17,10,0.9985836408230805,4,False
8393,unknown,393,17,10,0.99857783319018,4,False
8395,unknown,395,17,10,0.9986028965949313,4,False
8396,unknown,396,17,10,0.9793354006913758,4,False
8397,unknown,397,17,10,0.9985725300901839,4,False
8398,unknown,398,17,10,0.9985897140030254,4,False
8399,unknown,399,17,10,0.9792590734405713,4,False
8400,unknown,400,17,10,0.9791939811434733,4,False
8401,unknown,401,17,10,0.9981379828862298,0,False
8402,unknown,402,17,10,0.9986218760664879,0,False
8403,unknown,403,17,10,0.9984483256389631,4,False
8405,unknown,405,17,10,0.9773422702803041,4,False
8406,unknown,406,17,10,0.9791616477281501,4,False
8407,unknown,407,17,10,0.9986122411474615,4,False
8408,unknown,408,17,10,0.9985243996464089,0,False
8409,unknown,409,17,10,0.9985911408004641,4,False
8410,unknown,410,17,10,0.9986202559288699,4,False
8411,unknown,411,17,10,0.9723153647125088,4,False
